Date,Category,Sales,Quantity
2024-11-25 16:00:00,Grocery,801,45
2024-11-25 17:00:00,Grocery,690,45
2024-11-25 18:00:00,Electronics,1468,24
2024-11-25 19:00:00,Sports,1461,46
2024-11-25 20:00:00,Grocery,1825,12
2024-11-25 21:00:00,Home,1307,45
2024-11-25 22:00:00,Fashion,166,32
2024-11-25 23:00:00,Home,116,18
2024-11-26 00:00:00,Electronics,1506,13
2024-11-26 01:00:00,Electronics,467,4
2024-11-26 02:00:00,Home,1003,23
2024-11-26 03:00:00,Sports,1439,10
2024-11-26 04:00:00,Electronics,1620,5
2024-11-26 05:00:00,Electronics,1931,40
2024-11-26 06:00:00,Home,820,14
2024-11-26 07:00:00,Electronics,1468,34
2024-11-26 08:00:00,Sports,1057,28
2024-11-26 09:00:00,Sports,1676,8
2024-11-26 10:00:00,Sports,1007,16
2024-11-26 11:00:00,Fashion,1088,31
2024-11-26 12:00:00,Sports,572,7
2024-11-26 13:00:00,Sports,214,3
2024-11-26 14:00:00,Fashion,199,29
2024-11-26 15:00:00,Grocery,537,36
2024-11-26 16:00:00,Electronics,1468,39
2024-11-26 17:00:00,Sports,448,4
2024-11-26 18:00:00,Electronics,238,9
2024-11-26 19:00:00,Home,927,17
2024-11-26 20:00:00,Electronics,423,49
2024-11-26 21:00:00,Fashion,945,20
2024-11-26 22:00:00,Electronics,1425,14
2024-11-26 23:00:00,Electronics,393,46
2024-11-27 00:00:00,Electronics,1652,29
2024-11-27 01:00:00,Grocery,1957,13
2024-11-27 02:00:00,Grocery,1067,36
2024-11-27 03:00:00,Home,1415,45
2024-11-27 04:00:00,Fashion,173,17
2024-11-27 05:00:00,Electronics,1898,47
2024-11-27 06:00:00,Electronics,583,43
2024-11-27 07:00:00,Electronics,115,4
2024-11-27 08:00:00,Electronics,1649,20
2024-11-27 09:00:00,Grocery,1459,11
2024-11-27 10:00:00,Home,892,42
2024-11-27 11:00:00,Sports,1996,22
2024-11-27 12:00:00,Fashion,615,45
2024-11-27 13:00:00,Electronics,1024,8
2024-11-27 14:00:00,Home,1250,28
2024-11-27 15:00:00,Sports,923,45
2024-11-27 16:00:00,Home,617,41
2024-11-27 17:00:00,Grocery,228,30
2024-11-27 18:00:00,Sports,610,33
2024-11-27 19:00:00,Home,522,33
2024-11-27 20:00:00,Grocery,484,47
2024-11-27 21:00:00,Home,331,36
2024-11-27 22:00:00,Home,1058,27
2024-11-27 23:00:00,Sports,924,20
2024-11-28 00:00:00,Grocery,1318,33
2024-11-28 01:00:00,Electronics,164,25
2024-11-28 02:00:00,Fashion,932,44
2024-11-28 03:00:00,Sports,714,43
2024-11-28 04:00:00,Grocery,1400,19
2024-11-28 05:00:00,Home,1793,47
2024-11-28 06:00:00,Grocery,1347,21
2024-11-28 07:00:00,Fashion,900,42
2024-11-28 08:00:00,Fashion,377,33
2024-11-28 09:00:00,Electronics,1817,3
2024-11-28 10:00:00,Electronics,465,14
2024-11-28 11:00:00,Fashion,615,15
2024-11-28 12:00:00,Sports,1338,33
2024-11-28 13:00:00,Sports,538,42
2024-11-28 14:00:00,Home,527,22
2024-11-28 15:00:00,Electronics,828,1
2024-11-28 16:00:00,Home,495,31
2024-11-28 17:00:00,Electronics,1332,47
2024-11-28 18:00:00,Fashion,1624,35
2024-11-28 19:00:00,Sports,1586,20
2024-11-28 20:00:00,Sports,685,32
2024-11-28 21:00:00,Fashion,1350,12
2024-11-28 22:00:00,Home,474,16
2024-11-28 23:00:00,Home,1623,8
2024-11-29 00:00:00,Grocery,1047,14
2024-11-29 01:00:00,Electronics,192,18
2024-11-29 02:00:00,Home,1583,30
2024-11-29 03:00:00,Fashion,1700,33
2024-11-29 04:00:00,Home,420,34
2024-11-29 05:00:00,Sports,1133,44
2024-11-29 06:00:00,Electronics,1013,49
2024-11-29 07:00:00,Grocery,1426,34
2024-11-29 08:00:00,Electronics,1445,49
2024-11-29 09:00:00,Sports,1940,7
2024-11-29 10:00:00,Sports,1579,6
2024-11-29 11:00:00,Sports,1401,6
2024-11-29 12:00:00,Sports,1721,22
2024-11-29 13:00:00,Fashion,1661,8
2024-11-29 14:00:00,Grocery,1853,37
2024-11-29 15:00:00,Sports,1516,15
2024-11-29 16:00:00,Sports,1016,26
2024-11-29 17:00:00,Home,194,39
2024-11-29 18:00:00,Grocery,1879,3
2024-11-29 19:00:00,Electronics,1058,10
2024-11-29 20:00:00,Grocery,1230,3
2024-11-29 21:00:00,Grocery,1513,30
2024-11-29 22:00:00,Grocery,1883,46
2024-11-29 23:00:00,Sports,1649,22
2024-11-30 00:00:00,Sports,1796,3
2024-11-30 01:00:00,Fashion,170,1
2024-11-30 02:00:00,Electronics,763,33
2024-11-30 03:00:00,Home,1068,19
2024-11-30 04:00:00,Grocery,686,36
2024-11-30 05:00:00,Electronics,1499,34
2024-11-30 06:00:00,Electronics,826,31
2024-11-30 07:00:00,Fashion,467,43
2024-11-30 08:00:00,Home,150,24
2024-11-30 09:00:00,Grocery,1266,12
2024-11-30 10:00:00,Home,1542,13
2024-11-30 11:00:00,Fashion,1671,16
2024-11-30 12:00:00,Sports,1623,16
2024-11-30 13:00:00,Electronics,1087,20
2024-11-30 14:00:00,Grocery,1290,41
2024-11-30 15:00:00,Sports,1871,48
2024-11-30 16:00:00,Fashion,359,27
2024-11-30 17:00:00,Home,1315,39
2024-11-30 18:00:00,Electronics,1325,13
2024-11-30 19:00:00,Grocery,1897,4
2024-11-30 20:00:00,Sports,1308,32
2024-11-30 21:00:00,Sports,257,45
2024-11-30 22:00:00,Electronics,1881,40
2024-11-30 23:00:00,Home,1745,34
2024-12-01 00:00:00,Fashion,198,39
2024-12-01 01:00:00,Home,340,43
2024-12-01 02:00:00,Home,1614,17
2024-12-01 03:00:00,Home,301,24
2024-12-01 04:00:00,Electronics,733,29
2024-12-01 05:00:00,Electronics,1632,46
2024-12-01 06:00:00,Fashion,1752,28
2024-12-01 07:00:00,Home,1219,45
2024-12-01 08:00:00,Electronics,845,47
2024-12-01 09:00:00,Fashion,589,22
2024-12-01 10:00:00,Fashion,678,28
2024-12-01 11:00:00,Home,1341,25
2024-12-01 12:00:00,Grocery,626,41
2024-12-01 13:00:00,Home,372,3
2024-12-01 14:00:00,Grocery,1342,13
2024-12-01 15:00:00,Fashion,885,31
2024-12-01 16:00:00,Electronics,1782,13
2024-12-01 17:00:00,Sports,1455,41
2024-12-01 18:00:00,Fashion,1979,18
2024-12-01 19:00:00,Electronics,552,37
2024-12-01 20:00:00,Fashion,1275,43
2024-12-01 21:00:00,Home,446,34
2024-12-01 22:00:00,Grocery,915,17
2024-12-01 23:00:00,Fashion,513,21
2024-12-02 00:00:00,Electronics,1650,36
2024-12-02 01:00:00,Home,530,40
2024-12-02 02:00:00,Sports,478,19
2024-12-02 03:00:00,Home,1097,12
2024-12-02 04:00:00,Grocery,994,28
2024-12-02 05:00:00,Home,527,11
2024-12-02 06:00:00,Sports,1989,48
2024-12-02 07:00:00,Electronics,1207,37
2024-12-02 08:00:00,Fashion,291,28
2024-12-02 09:00:00,Grocery,140,35
2024-12-02 10:00:00,Sports,1987,44
2024-12-02 11:00:00,Grocery,1959,15
2024-12-02 12:00:00,Home,1896,16
2024-12-02 13:00:00,Grocery,1432,45
2024-12-02 14:00:00,Sports,1501,7
2024-12-02 15:00:00,Fashion,235,47
2024-12-02 16:00:00,Fashion,1913,3
2024-12-02 17:00:00,Grocery,205,31
2024-12-02 18:00:00,Electronics,618,12
2024-12-02 19:00:00,Grocery,913,8
2024-12-02 20:00:00,Home,1665,25
2024-12-02 21:00:00,Fashion,225,44
2024-12-02 22:00:00,Fashion,1480,35
2024-12-02 23:00:00,Fashion,499,12
2024-12-03 00:00:00,Electronics,178,21
2024-12-03 01:00:00,Electronics,488,26
2024-12-03 02:00:00,Sports,1702,2
2024-12-03 03:00:00,Grocery,1658,14
2024-12-03 04:00:00,Grocery,1824,46
2024-12-03 05:00:00,Home,173,4
2024-12-03 06:00:00,Fashion,1128,17
2024-12-03 07:00:00,Electronics,1586,47
2024-12-03 08:00:00,Home,181,48
2024-12-03 09:00:00,Home,1660,5
2024-12-03 10:00:00,Electronics,875,24
2024-12-03 11:00:00,Grocery,1090,49
2024-12-03 12:00:00,Fashion,1528,7
2024-12-03 13:00:00,Grocery,1637,23
2024-12-03 14:00:00,Home,377,47
2024-12-03 15:00:00,Fashion,939,17
2024-12-03 16:00:00,Sports,1978,12
2024-12-03 17:00:00,Home,323,11
2024-12-03 18:00:00,Grocery,1707,11
2024-12-03 19:00:00,Grocery,1191,34
2024-12-03 20:00:00,Grocery,1443,47
2024-12-03 21:00:00,Electronics,705,37
2024-12-03 22:00:00,Home,118,29
2024-12-03 23:00:00,Fashion,739,48
2024-12-04 00:00:00,Grocery,1466,36
2024-12-04 01:00:00,Grocery,1717,27
2024-12-04 02:00:00,Electronics,1889,42
2024-12-04 03:00:00,Fashion,1856,22
2024-12-04 04:00:00,Home,1466,2
2024-12-04 05:00:00,Sports,196,47
2024-12-04 06:00:00,Electronics,1175,36
2024-12-04 07:00:00,Home,274,48
2024-12-04 08:00:00,Sports,1461,30
2024-12-04 09:00:00,Grocery,1817,7
2024-12-04 10:00:00,Grocery,1476,12
2024-12-04 11:00:00,Fashion,1514,3
2024-12-04 12:00:00,Sports,1238,17
2024-12-04 13:00:00,Grocery,447,41
2024-12-04 14:00:00,Grocery,100,32
2024-12-04 15:00:00,Fashion,162,8
2024-12-04 16:00:00,Home,1883,23
2024-12-04 17:00:00,Grocery,1866,38
2024-12-04 18:00:00,Electronics,325,30
2024-12-04 19:00:00,Electronics,522,15
2024-12-04 20:00:00,Home,1142,10
2024-12-04 21:00:00,Sports,130,38
2024-12-04 22:00:00,Fashion,944,15
2024-12-04 23:00:00,Electronics,732,30
2024-12-05 00:00:00,Electronics,123,46
2024-12-05 01:00:00,Home,936,26
2024-12-05 02:00:00,Sports,1082,45
2024-12-05 03:00:00,Sports,1334,14
2024-12-05 04:00:00,Home,260,3
2024-12-05 05:00:00,Electronics,1378,36
2024-12-05 06:00:00,Fashion,1694,26
2024-12-05 07:00:00,Electronics,213,14
2024-12-05 08:00:00,Sports,603,31
2024-12-05 09:00:00,Electronics,1795,14
2024-12-05 10:00:00,Fashion,1054,40
2024-12-05 11:00:00,Grocery,1343,10
2024-12-05 12:00:00,Electronics,456,9
2024-12-05 13:00:00,Home,268,46
2024-12-05 14:00:00,Grocery,1647,40
2024-12-05 15:00:00,Home,1068,43
2024-12-05 16:00:00,Home,341,42
2024-12-05 17:00:00,Home,1498,18
2024-12-05 18:00:00,Electronics,238,36
2024-12-05 19:00:00,Sports,196,36
2024-12-05 20:00:00,Grocery,246,12
2024-12-05 21:00:00,Fashion,1305,40
2024-12-05 22:00:00,Sports,1180,3
2024-12-05 23:00:00,Electronics,1165,18
2024-12-06 00:00:00,Home,965,7
2024-12-06 01:00:00,Fashion,1834,31
2024-12-06 02:00:00,Grocery,642,1
2024-12-06 03:00:00,Sports,791,31
2024-12-06 04:00:00,Sports,1125,13
2024-12-06 05:00:00,Fashion,1411,29
2024-12-06 06:00:00,Electronics,1261,3
2024-12-06 07:00:00,Grocery,1740,29
2024-12-06 08:00:00,Fashion,1635,35
2024-12-06 09:00:00,Home,1003,15
2024-12-06 10:00:00,Grocery,829,21
2024-12-06 11:00:00,Sports,1345,19
2024-12-06 12:00:00,Fashion,430,28
2024-12-06 13:00:00,Sports,716,4
2024-12-06 14:00:00,Sports,503,45
2024-12-06 15:00:00,Sports,607,13
2024-12-06 16:00:00,Electronics,1250,15
2024-12-06 17:00:00,Sports,1388,48
2024-12-06 18:00:00,Home,1835,39
2024-12-06 19:00:00,Home,1887,32
2024-12-06 20:00:00,Grocery,1138,3
2024-12-06 21:00:00,Sports,325,30
2024-12-06 22:00:00,Sports,1083,20
2024-12-06 23:00:00,Fashion,964,2
2024-12-07 00:00:00,Electronics,1228,25
2024-12-07 01:00:00,Grocery,844,11
2024-12-07 02:00:00,Sports,592,1
2024-12-07 03:00:00,Fashion,418,48
2024-12-07 04:00:00,Electronics,1342,49
2024-12-07 05:00:00,Grocery,1400,48
2024-12-07 06:00:00,Grocery,872,10
2024-12-07 07:00:00,Sports,1464,17
2024-12-07 08:00:00,Grocery,551,30
2024-12-07 09:00:00,Fashion,1492,35
2024-12-07 10:00:00,Grocery,1043,19
2024-12-07 11:00:00,Home,947,46
2024-12-07 12:00:00,Fashion,1116,34
2024-12-07 13:00:00,Electronics,1597,32
2024-12-07 14:00:00,Electronics,1313,12
2024-12-07 15:00:00,Sports,983,43
2024-12-07 16:00:00,Sports,518,17
2024-12-07 17:00:00,Home,1833,6
2024-12-07 18:00:00,Electronics,964,13
2024-12-07 19:00:00,Electronics,888,39
2024-12-07 20:00:00,Electronics,1971,22
2024-12-07 21:00:00,Electronics,594,11
2024-12-07 22:00:00,Grocery,1162,7
2024-12-07 23:00:00,Fashion,261,45
2024-12-08 00:00:00,Fashion,220,45
2024-12-08 01:00:00,Home,498,21
2024-12-08 02:00:00,Grocery,1385,1
2024-12-08 03:00:00,Electronics,827,30
2024-12-08 04:00:00,Electronics,1947,19
2024-12-08 05:00:00,Sports,660,47
2024-12-08 06:00:00,Sports,703,46
2024-12-08 07:00:00,Home,1252,29
2024-12-08 08:00:00,Electronics,1956,35
2024-12-08 09:00:00,Home,639,20
2024-12-08 10:00:00,Grocery,455,36
2024-12-08 11:00:00,Fashion,759,39
2024-12-08 12:00:00,Electronics,531,1
2024-12-08 13:00:00,Grocery,1963,23
2024-12-08 14:00:00,Electronics,1188,31
2024-12-08 15:00:00,Sports,1341,35
2024-12-08 16:00:00,Home,662,47
2024-12-08 17:00:00,Sports,1550,45
2024-12-08 18:00:00,Fashion,916,22
2024-12-08 19:00:00,Sports,1197,46
2024-12-08 20:00:00,Electronics,1583,7
2024-12-08 21:00:00,Sports,1548,33
2024-12-08 22:00:00,Electronics,810,45
2024-12-08 23:00:00,Fashion,1315,36
2024-12-09 00:00:00,Sports,1312,44
2024-12-09 01:00:00,Home,111,7
2024-12-09 02:00:00,Home,338,27
2024-12-09 03:00:00,Home,1995,2
2024-12-09 04:00:00,Sports,1716,17
2024-12-09 05:00:00,Sports,552,1
2024-12-09 06:00:00,Sports,482,46
2024-12-09 07:00:00,Electronics,881,30
2024-12-09 08:00:00,Fashion,1925,22
2024-12-09 09:00:00,Home,147,28
2024-12-09 10:00:00,Electronics,416,33
2024-12-09 11:00:00,Home,308,26
2024-12-09 12:00:00,Electronics,1670,35
2024-12-09 13:00:00,Sports,1242,11
2024-12-09 14:00:00,Home,676,7
2024-12-09 15:00:00,Sports,414,28
2024-12-09 16:00:00,Home,853,25
2024-12-09 17:00:00,Grocery,1159,41
2024-12-09 18:00:00,Electronics,1586,31
2024-12-09 19:00:00,Grocery,1887,3
2024-12-09 20:00:00,Electronics,1014,33
2024-12-09 21:00:00,Fashion,854,34
2024-12-09 22:00:00,Home,653,21
2024-12-09 23:00:00,Fashion,1704,37
2024-12-10 00:00:00,Fashion,502,49
2024-12-10 01:00:00,Electronics,1230,19
2024-12-10 02:00:00,Grocery,138,37
2024-12-10 03:00:00,Sports,680,21
2024-12-10 04:00:00,Electronics,279,14
2024-12-10 05:00:00,Sports,111,10
2024-12-10 06:00:00,Fashion,1462,7
2024-12-10 07:00:00,Sports,1042,29
2024-12-10 08:00:00,Grocery,1839,40
2024-12-10 09:00:00,Electronics,647,8
2024-12-10 10:00:00,Grocery,1249,39
2024-12-10 11:00:00,Grocery,162,13
2024-12-10 12:00:00,Electronics,943,46
2024-12-10 13:00:00,Grocery,1205,19
2024-12-10 14:00:00,Home,1108,11
2024-12-10 15:00:00,Home,1942,2
2024-12-10 16:00:00,Home,1422,49
2024-12-10 17:00:00,Sports,133,6
2024-12-10 18:00:00,Grocery,851,29
2024-12-10 19:00:00,Electronics,1732,41
2024-12-10 20:00:00,Electronics,148,5
2024-12-10 21:00:00,Sports,757,41
2024-12-10 22:00:00,Electronics,1760,30
2024-12-10 23:00:00,Home,800,39
2024-12-11 00:00:00,Grocery,1180,36
2024-12-11 01:00:00,Electronics,1984,27
2024-12-11 02:00:00,Electronics,208,18
2024-12-11 03:00:00,Fashion,1640,49
2024-12-11 04:00:00,Fashion,1084,36
2024-12-11 05:00:00,Fashion,123,16
2024-12-11 06:00:00,Grocery,320,5
2024-12-11 07:00:00,Home,414,9
2024-12-11 08:00:00,Home,393,34
2024-12-11 09:00:00,Home,1133,34
2024-12-11 10:00:00,Grocery,1800,36
2024-12-11 11:00:00,Grocery,1119,31
2024-12-11 12:00:00,Fashion,1604,20
2024-12-11 13:00:00,Electronics,1850,17
2024-12-11 14:00:00,Sports,1117,20
2024-12-11 15:00:00,Sports,737,28
2024-12-11 16:00:00,Electronics,366,21
2024-12-11 17:00:00,Fashion,1915,19
2024-12-11 18:00:00,Electronics,187,3
2024-12-11 19:00:00,Electronics,554,30
2024-12-11 20:00:00,Sports,1749,5
2024-12-11 21:00:00,Fashion,1656,42
2024-12-11 22:00:00,Grocery,1271,6
2024-12-11 23:00:00,Sports,856,3
2024-12-12 00:00:00,Grocery,1901,49
2024-12-12 01:00:00,Fashion,1852,42
2024-12-12 02:00:00,Electronics,530,24
2024-12-12 03:00:00,Home,1875,44
2024-12-12 04:00:00,Home,1010,1
2024-12-12 05:00:00,Fashion,1867,36
2024-12-12 06:00:00,Home,1867,15
2024-12-12 07:00:00,Grocery,341,41
2024-12-12 08:00:00,Home,801,38
2024-12-12 09:00:00,Fashion,1001,44
2024-12-12 10:00:00,Fashion,840,18
2024-12-12 11:00:00,Grocery,165,23
2024-12-12 12:00:00,Home,1071,47
2024-12-12 13:00:00,Home,477,29
2024-12-12 14:00:00,Electronics,487,41
2024-12-12 15:00:00,Sports,1914,22
2024-12-12 16:00:00,Fashion,880,24
2024-12-12 17:00:00,Electronics,308,45
2024-12-12 18:00:00,Fashion,1538,48
2024-12-12 19:00:00,Electronics,115,13
2024-12-12 20:00:00,Sports,1420,33
2024-12-12 21:00:00,Electronics,1085,22
2024-12-12 22:00:00,Fashion,1343,35
2024-12-12 23:00:00,Home,1892,17
2024-12-13 00:00:00,Fashion,466,22
2024-12-13 01:00:00,Grocery,879,5
2024-12-13 02:00:00,Grocery,1352,25
2024-12-13 03:00:00,Grocery,1754,6
2024-12-13 04:00:00,Grocery,539,17
2024-12-13 05:00:00,Sports,789,31
2024-12-13 06:00:00,Home,1655,17
2024-12-13 07:00:00,Home,1573,33
2024-12-13 08:00:00,Fashion,1159,39
2024-12-13 09:00:00,Electronics,946,48
2024-12-13 10:00:00,Fashion,521,37
2024-12-13 11:00:00,Fashion,1743,48
2024-12-13 12:00:00,Fashion,1312,4
2024-12-13 13:00:00,Fashion,1301,43
2024-12-13 14:00:00,Home,707,14
2024-12-13 15:00:00,Electronics,1438,13
2024-12-13 16:00:00,Fashion,119,27
2024-12-13 17:00:00,Home,775,24
2024-12-13 18:00:00,Fashion,481,27
2024-12-13 19:00:00,Grocery,708,8
2024-12-13 20:00:00,Fashion,242,47
2024-12-13 21:00:00,Fashion,161,39
2024-12-13 22:00:00,Sports,1365,21
2024-12-13 23:00:00,Grocery,337,41
2024-12-14 00:00:00,Electronics,1254,11
2024-12-14 01:00:00,Fashion,1728,31
2024-12-14 02:00:00,Electronics,1726,27
2024-12-14 03:00:00,Grocery,1768,42
2024-12-14 04:00:00,Fashion,1246,46
2024-12-14 05:00:00,Sports,1563,48
2024-12-14 06:00:00,Home,1026,27
2024-12-14 07:00:00,Sports,441,8
2024-12-14 08:00:00,Sports,1542,33
2024-12-14 09:00:00,Home,1753,12
2024-12-14 10:00:00,Home,554,35
2024-12-14 11:00:00,Home,1321,34
2024-12-14 12:00:00,Fashion,381,16
2024-12-14 13:00:00,Electronics,985,36
2024-12-14 14:00:00,Electronics,1124,2
2024-12-14 15:00:00,Home,822,12
2024-12-14 16:00:00,Sports,1898,27
2024-12-14 17:00:00,Grocery,1455,17
2024-12-14 18:00:00,Home,1335,20
2024-12-14 19:00:00,Sports,186,21
2024-12-14 20:00:00,Sports,764,30
2024-12-14 21:00:00,Fashion,961,42
2024-12-14 22:00:00,Fashion,1822,20
2024-12-14 23:00:00,Electronics,160,8
2024-12-15 00:00:00,Electronics,896,18
2024-12-15 01:00:00,Grocery,194,18
2024-12-15 02:00:00,Grocery,885,18
2024-12-15 03:00:00,Grocery,1676,2
2024-12-15 04:00:00,Grocery,1270,12
2024-12-15 05:00:00,Sports,1369,32
2024-12-15 06:00:00,Sports,1767,42
2024-12-15 07:00:00,Electronics,1060,8
2024-12-15 08:00:00,Fashion,396,10
2024-12-15 09:00:00,Fashion,1246,11
2024-12-15 10:00:00,Home,1778,14
2024-12-15 11:00:00,Sports,793,26
2024-12-15 12:00:00,Grocery,1827,47
2024-12-15 13:00:00,Grocery,1579,30
2024-12-15 14:00:00,Home,498,42
2024-12-15 15:00:00,Fashion,1842,4
2024-12-15 16:00:00,Grocery,1045,39
2024-12-15 17:00:00,Fashion,1354,11
2024-12-15 18:00:00,Home,633,24
2024-12-15 19:00:00,Fashion,501,22
2024-12-15 20:00:00,Fashion,1715,3
2024-12-15 21:00:00,Fashion,229,37
2024-12-15 22:00:00,Grocery,391,2
2024-12-15 23:00:00,Electronics,375,12
2024-12-16 00:00:00,Sports,1011,21
2024-12-16 01:00:00,Fashion,1958,5
2024-12-16 02:00:00,Fashion,1499,7
2024-12-16 03:00:00,Fashion,1025,4
2024-12-16 04:00:00,Electronics,154,43
2024-12-16 05:00:00,Home,1701,41
2024-12-16 06:00:00,Grocery,838,36
2024-12-16 07:00:00,Electronics,1149,22
2024-12-16 08:00:00,Fashion,1564,29
2024-12-16 09:00:00,Electronics,864,9
2024-12-16 10:00:00,Electronics,1320,26
2024-12-16 11:00:00,Electronics,741,12
2024-12-16 12:00:00,Home,1366,48
2024-12-16 13:00:00,Sports,1947,1
2024-12-16 14:00:00,Grocery,823,8
2024-12-16 15:00:00,Home,1313,33
2024-12-16 16:00:00,Home,901,4
2024-12-16 17:00:00,Sports,837,14
2024-12-16 18:00:00,Home,857,29
2024-12-16 19:00:00,Electronics,1691,14
2024-12-16 20:00:00,Electronics,666,9
2024-12-16 21:00:00,Fashion,1399,9
2024-12-16 22:00:00,Home,1941,26
2024-12-16 23:00:00,Fashion,1532,49
2024-12-17 00:00:00,Grocery,439,47
2024-12-17 01:00:00,Electronics,252,42
2024-12-17 02:00:00,Grocery,1688,17
2024-12-17 03:00:00,Sports,1521,41
2024-12-17 04:00:00,Electronics,1567,4
2024-12-17 05:00:00,Grocery,1746,46
2024-12-17 06:00:00,Sports,1103,3
2024-12-17 07:00:00,Grocery,526,29
2024-12-17 08:00:00,Sports,1102,25
2024-12-17 09:00:00,Sports,1610,21
2024-12-17 10:00:00,Electronics,303,12
2024-12-17 11:00:00,Fashion,1235,1
2024-12-17 12:00:00,Sports,424,1
2024-12-17 13:00:00,Sports,1381,45
2024-12-17 14:00:00,Electronics,1049,46
2024-12-17 15:00:00,Fashion,1651,48
2024-12-17 16:00:00,Home,1050,7
2024-12-17 17:00:00,Home,1473,10
2024-12-17 18:00:00,Fashion,1038,15
2024-12-17 19:00:00,Grocery,1056,40
2024-12-17 20:00:00,Electronics,1801,11
2024-12-17 21:00:00,Fashion,1936,46
2024-12-17 22:00:00,Home,993,45
2024-12-17 23:00:00,Sports,534,23
2024-12-18 00:00:00,Home,1549,13
2024-12-18 01:00:00,Sports,1403,27
2024-12-18 02:00:00,Electronics,470,41
2024-12-18 03:00:00,Sports,1793,17
2024-12-18 04:00:00,Fashion,1032,13
2024-12-18 05:00:00,Sports,348,12
2024-12-18 06:00:00,Grocery,990,29
2024-12-18 07:00:00,Fashion,280,21
2024-12-18 08:00:00,Electronics,802,20
2024-12-18 09:00:00,Fashion,1098,20
2024-12-18 10:00:00,Grocery,1774,31
2024-12-18 11:00:00,Electronics,177,8
2024-12-18 12:00:00,Home,1018,24
2024-12-18 13:00:00,Grocery,984,11
2024-12-18 14:00:00,Electronics,435,39
2024-12-18 15:00:00,Sports,149,33
2024-12-18 16:00:00,Fashion,184,42
2024-12-18 17:00:00,Electronics,1818,15
2024-12-18 18:00:00,Fashion,794,4
2024-12-18 19:00:00,Sports,103,1
2024-12-18 20:00:00,Electronics,1092,32
2024-12-18 21:00:00,Home,416,11
2024-12-18 22:00:00,Grocery,1234,30
2024-12-18 23:00:00,Electronics,1457,37
2024-12-19 00:00:00,Sports,1974,19
2024-12-19 01:00:00,Electronics,862,36
2024-12-19 02:00:00,Fashion,1256,34
2024-12-19 03:00:00,Electronics,711,7
2024-12-19 04:00:00,Home,1104,45
2024-12-19 05:00:00,Electronics,1013,20
2024-12-19 06:00:00,Grocery,1807,12
2024-12-19 07:00:00,Electronics,898,32
2024-12-19 08:00:00,Fashion,218,2
2024-12-19 09:00:00,Electronics,449,22
2024-12-19 10:00:00,Home,1016,41
2024-12-19 11:00:00,Sports,786,48
2024-12-19 12:00:00,Electronics,641,40
2024-12-19 13:00:00,Electronics,1178,24
2024-12-19 14:00:00,Grocery,460,31
2024-12-19 15:00:00,Home,807,4
2024-12-19 16:00:00,Sports,1576,24
2024-12-19 17:00:00,Fashion,1676,43
2024-12-19 18:00:00,Electronics,784,17
2024-12-19 19:00:00,Sports,429,40
2024-12-19 20:00:00,Fashion,318,19
2024-12-19 21:00:00,Home,307,40
2024-12-19 22:00:00,Home,1793,38
2024-12-19 23:00:00,Sports,944,34
2024-12-20 00:00:00,Fashion,1863,47
2024-12-20 01:00:00,Home,184,33
2024-12-20 02:00:00,Sports,784,6
2024-12-20 03:00:00,Home,344,36
2024-12-20 04:00:00,Home,971,13
2024-12-20 05:00:00,Home,1122,47
2024-12-20 06:00:00,Grocery,1808,9
2024-12-20 07:00:00,Fashion,1458,35
2024-12-20 08:00:00,Sports,1335,34
2024-12-20 09:00:00,Sports,695,16
2024-12-20 10:00:00,Fashion,784,18
2024-12-20 11:00:00,Fashion,1306,18
2024-12-20 12:00:00,Fashion,1256,38
2024-12-20 13:00:00,Fashion,1113,43
2024-12-20 14:00:00,Electronics,1113,32
2024-12-20 15:00:00,Sports,1923,7
2024-12-20 16:00:00,Electronics,1897,23
2024-12-20 17:00:00,Home,449,23
2024-12-20 18:00:00,Home,381,46
2024-12-20 19:00:00,Sports,392,18
2024-12-20 20:00:00,Home,1392,7
2024-12-20 21:00:00,Fashion,1984,42
2024-12-20 22:00:00,Electronics,1320,40
2024-12-20 23:00:00,Fashion,1660,24
2024-12-21 00:00:00,Home,1776,14
2024-12-21 01:00:00,Electronics,1083,5
2024-12-21 02:00:00,Fashion,1858,46
2024-12-21 03:00:00,Sports,119,22
2024-12-21 04:00:00,Fashion,858,22
2024-12-21 05:00:00,Home,1963,10
2024-12-21 06:00:00,Electronics,1836,26
2024-12-21 07:00:00,Sports,504,15
2024-12-21 08:00:00,Electronics,1238,38
2024-12-21 09:00:00,Sports,800,41
2024-12-21 10:00:00,Electronics,1079,42
2024-12-21 11:00:00,Home,125,49
2024-12-21 12:00:00,Sports,665,1
2024-12-21 13:00:00,Grocery,1805,14
2024-12-21 14:00:00,Electronics,494,36
2024-12-21 15:00:00,Electronics,1100,31
2024-12-21 16:00:00,Fashion,1504,28
2024-12-21 17:00:00,Sports,622,34
2024-12-21 18:00:00,Grocery,1662,35
2024-12-21 19:00:00,Home,961,39
2024-12-21 20:00:00,Fashion,1206,23
2024-12-21 21:00:00,Grocery,901,46
2024-12-21 22:00:00,Sports,649,44
2024-12-21 23:00:00,Grocery,1568,19
2024-12-22 00:00:00,Electronics,186,18
2024-12-22 01:00:00,Electronics,932,15
2024-12-22 02:00:00,Fashion,486,1
2024-12-22 03:00:00,Sports,1062,25
2024-12-22 04:00:00,Sports,767,26
